timestamp,elapsed_seconds,current_temp_c,target_temp_c,ssr_output_percent,state,progress_percent,step_name,step_index,total_steps
2025-01-01 10:10:02,0.0,156.95,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:04,0.0,157.05,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:06,0.0,157.16,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:08,0.0,157.26,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:10,0.0,157.36,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:12,0.0,157.46,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:14,0.0,157.56,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:16,0.0,157.66,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:18,0.0,157.76,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:20,0.0,157.86,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:22,0.0,157.95,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:24,0.0,158.05,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:26,0.0,158.15,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:28,0.0,158.24,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:30,0.0,158.33,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:32,0.0,158.43,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:34,0.0,158.52,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:36,0.0,158.61,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:38,0.0,158.70,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:40,0.0,158.79,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:42,0.0,158.88,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:44,0.0,158.97,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:46,0.0,159.06,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:48,0.0,159.14,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:50,0.0,159.23,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:52,0.0,159.32,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:54,0.0,159.40,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:56,0.0,159.49,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:10:58,0.0,159.57,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:00,0.0,159.65,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:02,0.0,159.74,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:04,0.0,159.82,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:06,0.0,159.90,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:08,0.0,159.98,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:10,0.0,160.06,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:12,0.0,160.14,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:14,0.0,160.22,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:16,0.0,160.29,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:18,0.0,160.37,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:20,0.0,160.45,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:22,0.0,160.52,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:24,0.0,160.60,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:26,0.0,160.67,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:28,0.0,160.75,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:30,0.0,160.82,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:32,0.0,160.90,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:34,0.0,160.97,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:36,0.0,161.04,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:38,0.0,161.11,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:40,0.0,161.18,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:42,0.0,161.25,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:44,0.0,161.32,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:46,0.0,161.39,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:48,0.0,161.46,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:50,0.0,161.53,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:52,0.0,161.60,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:54,0.0,161.66,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:56,0.0,161.73,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:11:58,0.0,161.80,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:00,0.0,161.86,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:02,0.0,161.93,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:04,0.0,161.99,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:06,0.0,162.05,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:08,0.0,162.12,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:10,0.0,162.18,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:12,0.0,162.24,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:14,0.0,162.30,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:16,0.0,162.37,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:18,0.0,162.43,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:20,0.0,162.49,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:22,0.0,162.55,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:24,0.0,162.61,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:26,0.0,162.66,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:28,0.0,162.72,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:30,0.0,162.78,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:32,0.0,162.84,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:34,0.0,162.90,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:36,0.0,162.95,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:38,0.0,163.01,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:40,0.0,163.06,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:42,0.0,163.12,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:44,0.0,163.17,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:46,0.0,163.23,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:48,0.0,163.28,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:50,0.0,163.34,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:52,0.0,163.39,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:54,0.0,163.44,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:56,0.0,163.49,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:12:58,0.0,163.55,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:00,0.0,163.60,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:02,0.0,163.65,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:04,0.0,163.70,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:06,0.0,163.75,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:08,0.0,163.80,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:10,0.0,163.85,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:12,0.0,163.90,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:14,0.0,163.95,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:16,0.0,163.99,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:18,0.0,164.04,0.00,100.00,TUNING,0.0,heat1,0,4
2025-01-01 10:13:20,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:22,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:24,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:26,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:28,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:30,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:32,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:34,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:36,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:38,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:40,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:42,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:44,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:46,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:48,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:50,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:52,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:54,0.0,164.03,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:56,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:13:58,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:00,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:02,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:04,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:06,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:08,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:10,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:12,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:14,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:16,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:18,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:20,0.0,164.03,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:22,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:24,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:26,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:28,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:30,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:32,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:34,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:36,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:38,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:40,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:42,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:44,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:46,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:48,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:50,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:52,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:54,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:56,0.0,164.03,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:14:58,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:00,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:02,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:04,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:06,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:08,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:10,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:12,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:14,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:16,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:18,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:20,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:22,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:24,0.0,164.03,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:26,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:28,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:30,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:32,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:34,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:36,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:38,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:40,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:42,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:44,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:46,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:48,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:50,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:52,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:54,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:56,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:15:58,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:00,0.0,164.03,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:02,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:04,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:06,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:08,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:10,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:12,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:14,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:16,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:18,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:20,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:22,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:24,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:26,0.0,164.03,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:28,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:30,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:32,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:34,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:36,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:38,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:40,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:42,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:44,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:46,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:48,0.0,164.09,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:50,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:52,0.0,164.08,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:54,0.0,164.07,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:56,0.0,164.06,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:16:58,0.0,164.05,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:00,0.0,164.04,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:02,0.0,164.03,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:04,0.0,164.02,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:06,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:08,0.0,164.01,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:10,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:12,0.0,164.00,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:14,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:16,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:18,0.0,163.99,0.00,45.00,TUNING,0.0,hold1,1,4
2025-01-01 10:17:20,0.0,164.04,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:22,0.0,165.28,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:24,0.0,166.52,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:26,0.0,167.74,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:28,0.0,168.95,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:30,0.0,170.16,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:32,0.0,171.35,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:34,0.0,172.54,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:36,0.0,173.71,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:38,0.0,174.88,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:40,0.0,176.03,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:42,0.0,177.18,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:44,0.0,178.32,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:46,0.0,179.45,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:48,0.0,180.57,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:50,0.0,181.68,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:52,0.0,182.78,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:54,0.0,183.87,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:56,0.0,184.96,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:17:58,0.0,186.03,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:00,0.0,187.10,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:02,0.0,188.16,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:04,0.0,189.21,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:06,0.0,190.25,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:08,0.0,191.29,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:10,0.0,192.31,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:12,0.0,193.33,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:14,0.0,194.34,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:16,0.0,195.34,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:18,0.0,196.33,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:20,0.0,197.32,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:22,0.0,198.30,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:24,0.0,199.27,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:26,0.0,200.23,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:28,0.0,201.18,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:30,0.0,202.13,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:32,0.0,203.07,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:34,0.0,204.00,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:36,0.0,204.92,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:38,0.0,205.84,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:40,0.0,206.75,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:42,0.0,207.65,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:44,0.0,208.55,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:46,0.0,209.44,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:48,0.0,210.32,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:50,0.0,211.19,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:52,0.0,212.06,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:54,0.0,212.92,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:56,0.0,213.77,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:18:58,0.0,214.62,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:00,0.0,215.46,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:02,0.0,216.29,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:04,0.0,217.12,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:06,0.0,217.94,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:08,0.0,218.75,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:10,0.0,219.56,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:12,0.0,220.36,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:14,0.0,221.15,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:16,0.0,221.94,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:18,0.0,222.72,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:20,0.0,223.50,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:22,0.0,224.26,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:24,0.0,225.03,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:26,0.0,225.78,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:28,0.0,226.54,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:30,0.0,227.28,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:32,0.0,228.02,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:34,0.0,228.75,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:36,0.0,229.48,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:38,0.0,230.20,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:40,0.0,230.92,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:42,0.0,231.63,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:44,0.0,232.33,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:46,0.0,233.03,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:48,0.0,233.72,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:50,0.0,234.41,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:52,0.0,235.09,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:54,0.0,235.77,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:56,0.0,236.44,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:19:58,0.0,237.10,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:20:00,0.0,237.76,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:20:02,0.0,238.42,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:20:04,0.0,239.07,0.00,100.00,TUNING,0.0,heat2,2,4
2025-01-01 10:20:06,0.0,239.71,0.00,100.00,TUNING,0.0,heat2,2,4
